run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
39,39,2030,618011.05,312770.3875,7299.566898148148,7299.549305555555,7299.573148148148
39,39,2031,487372.21875,280213.25625,7299.5462962962965,7299.551851851852,7299.532638888889
39,39,2032,234415.93125,430804.84375,7319.555555555556,7319.552083333333,7319.54375
39,39,2033,568174.2875,471659.45,7299.529861111111,7299.5682870370365,7299.540277777777
39,39,2034,264725.0125,327476.38125,7299.530787037037,7299.5469907407405,7299.563888888889
39,39,2035,41580.0,0.0,7299.564814814815,7299.5576388888885,7299.533564814815
39,39,2036,0.0,0.0,7319.543518518519,7319.534259259259,7319.53912037037
40,40,2017,0.0,0.0,7279.544675925926,7279.527777777777,7279.533333333333
40,40,2018,291745.625,0.0,7299.570601851852,7299.589583333333,7299.583564814815
40,40,2019,284038.5375,257571.275,7299.573611111111,7299.569907407407,7299.569444444444
40,40,2020,242854.69375,607431.99375,7319.584490740741,7319.594675925926,7319.59074074074
40,40,2021,216052.83125,0.0,7299.565972222222,7299.560416666666,7299.55462962963
40,40,2022,0.0,273911.59375,7299.552777777778,7299.565509259259,7299.565509259259
40,40,2023,229170.48125,247184.63125,7299.55462962963,7299.577314814815,7299.53912037037
40,40,2024,376716.875,254639.54375,7319.551157407407,7319.570601851851,7319.55787037037
40,40,2025,549427.63125,493522.8125,7299.563425925926,7299.560879629629,7299.561342592592
40,40,2026,287992.8375,350211.9875,7299.5678240740735,7299.538657407407,7299.557175925926
40,40,2027,299834.34375,354372.65625,7299.543518518519,7299.544212962963,7299.5625
40,40,2028,558748.56875,857048.03125,7319.549305555555,7319.5574074074075,7319.551157407407
40,40,2029,0.0,143640.0,7299.552083333333,7299.5569444444445,7299.550231481481
40,40,2030,264114.0,0.0,7299.525462962963,7299.554398148148,7299.563425925926
40,40,2031,524945.525,741301.13125,7299.561342592592,7299.555787037037,7299.546527777778
40,40,2032,147420.0,0.0,7319.5469907407405,7319.541898148148,7319.554398148148
40,40,2033,214205.26875,285213.6625,7299.539814814814,7299.573611111111,7299.539814814814
40,40,2034,0.0,239147.0125,7299.542361111111,7299.562962962963,7299.545138888889
40,40,2035,0.0,227705.625,7299.557175925926,7299.561805555555,7299.544444444445
40,40,2036,424923.8625,349389.70625,7319.581712962963,7319.552777777778,7319.575925925926
41,41,2017,685407.26875,230597.25625,7279.528703703703,7279.530555555555,7279.527083333333
41,41,2018,406014.28125,658198.4,7299.557175925926,7299.579861111111,7299.577083333334
41,41,2019,620846.18125,239152.30625,7299.571759259259,7299.561111111111,7299.584027777778
41,41,2020,328820.775,408531.875,7319.573611111111,7319.57037037037,7319.562037037037
41,41,2021,0.0,254888.2625,7299.582175925926,7299.564351851852,7299.579398148148
41,41,2022,568598.09375,228689.7125,7299.554166666667,7299.563888888889,7299.558564814814
41,41,2023,0.0,223640.875,7299.571064814814,7299.573148148148,7299.545370370371
41,41,2024,0.0,0.0,7319.5775462962965,7319.5625,7319.547916666666
41,41,2025,309130.5625,221765.8375,7299.568518518518,7299.545601851852,7299.519212962963
41,41,2026,275788.425,314084.8125,7299.560185185185,7299.5576388888885,7299.549768518518
41,41,2027,0.0,0.0,7299.55462962963,7299.552546296296,7299.542592592592
41,41,2028,361935.9375,265010.0,7319.522685185185,7319.551388888889,7319.572222222222
41,41,2029,544339.76875,229414.475,7299.531944444444,7299.55,7299.581712962963
41,41,2030,219621.16875,673168.73125,7299.523148148148,7299.569444444444,7299.565277777778
41,41,2031,612149.11875,256509.68125,7299.563657407407,7299.5469907407405,7299.561111111111
41,41,2032,220797.95625,644628.1125,7319.552083333333,7319.555555555556,7319.5467592592595
41,41,2033,214050.39375,357423.34375,7299.543981481482,7299.559722222222,7299.563194444444
41,41,2034,268697.425,0.0,7299.56712962963,7299.55,7299.592129629629
41,41,2035,260457.4625,606668.29375,7299.544444444445,7299.564814814815,7299.545833333334
41,41,2036,510208.8625,616147.5625,7319.543518518519,7319.534953703704,7319.564814814815
42,42,2017,361985.1125,0.0,7279.549074074074,7279.5474537037035,7279.559259259259
42,42,2018,0.0,214351.56875,7299.576388888889,7299.5675925925925,7299.581712962963
42,42,2019,570230.3625,220842.1,7299.583796296296,7299.576851851852,7299.565046296296
42,42,2020,264525.25,295484.71875,7319.572222222222,7319.56712962963,7319.5680555555555
42,42,2021,229605.3125,257875.11875,7299.593055555555,7299.563194444444,7299.5787037037035
42,42,2022,254984.11875,576732.96875,7299.554398148148,7299.565972222222,7299.560879629629
42,42,2023,269229.8625,229411.01875,7299.541666666667,7299.549768518518,7299.55625
42,42,2024,273712.1375,0.0,7319.572916666667,7319.564351851852,7319.548379629629
42,42,2025,279336.6375,522526.5875,7299.562268518518,7299.556018518519,7299.553472222222
42,42,2026,0.0,0.0,7299.544675925926,7299.5462962962965,7299.543287037037
42,42,2027,244788.79375,253489.88125,7299.584722222222,7299.545601851852,7299.5581018518515
42,42,2028,276984.2,325115.98125,7319.544907407408,7319.5574074074075,7319.531018518518
42,42,2029,226843.50625,273242.7875,7299.557175925926,7299.522222222222,7299.580555555555
42,42,2030,345489.7,438609.95625,7299.529629629629,7299.517361111111,7299.550925925926
42,42,2031,276003.15,216562.5,7299.559027777777,7299.576851851852,7299.540509259259
42,42,2032,0.0,428258.09375,7319.55162037037,7319.549305555555,7319.5363425925925
42,42,2033,613218.325,608726.95,7299.577083333334,7299.548842592592,7299.547916666666
42,42,2034,509158.46875,284268.75,7299.560185185185,7299.55162037037,7299.5678240740735
42,42,2035,334725.1,254082.125,7299.552083333333,7299.572222222222,7299.537499999999
42,42,2036,0.0,271069.025,7319.575231481482,7319.55949074074,7319.55787037037
43,43,2017,418562.21875,288772.9,7279.523842592593,7279.56712962963,7279.551157407407
43,43,2018,244583.60625,0.0,7299.569675925925,7299.5675925925925,7299.580324074074
43,43,2019,0.0,286761.49375,7299.562731481481,7299.564583333333,7299.579166666666
43,43,2020,288572.74375,262912.1,7319.573611111111,7319.553009259259,7319.562268518518
43,43,2021,369121.39375,223917.6375,7299.560879629629,7299.555787037037,7299.564351851852
