run,random_seed,year,Large Crane 1,Large Crane 2,Truck 1,Truck 2,Truck 3
40,40,2023,241929.11875,555496.28125,7299.544675925926,7299.562268518518,7299.543518518519
40,40,2024,325883.75,301451.78125,7319.521064814815,7319.5474537037035,7319.532638888889
40,40,2025,229995.69375,0.0,7299.531481481481,7299.555555555556,7299.524768518519
40,40,2026,244522.18125,251342.71875,7299.543287037037,7299.555555555556,7299.551851851852
40,40,2027,560000.34375,514800.38125000003,7299.535185185185,7299.55949074074,7299.556018518519
40,40,2028,217508.13125,525040.15625,7319.553472222222,7319.535648148148,7319.5678240740735
40,40,2029,487916.225,221978.94375,7299.537268518518,7299.541435185185,7299.554398148148
40,40,2030,217569.29375,237115.875,7299.550694444444,7299.572916666667,7299.541666666667
40,40,2031,0.0,241082.20625,7299.547685185185,7299.535416666667,7299.553009259259
40,40,2032,489737.75625,238416.51875,7319.548842592592,7319.5576388888885,7319.558796296296
40,40,2033,241565.90625,252006.975,7299.524537037037,7299.533101851852,7299.545370370371
40,40,2034,507895.40625,715116.99375,7299.586342592593,7299.5474537037035,7299.532407407407
40,40,2035,458039.39375,568462.075,7299.554166666667,7299.55,7299.55625
40,40,2036,296291.64375,0.0,7319.538425925925,7319.565740740741,7319.545138888889
41,41,2017,498669.8,514604.99375,7279.523842592593,7279.522916666667,7279.539351851851
41,41,2018,794059.45,456765.9625,7299.559259259259,7299.571759259259,7299.546064814815
