datetime|env_datetime|env_time|agent|action|reason|additional|system_id|system_name|part_id|part_name|system_operating_level|part_operating_level|duration|distance_km|request_id|location|materials_cost|hourly_labor_cost|salary_labor_cost|total_labor_cost|equipment_cost|total_cost 
2025-10-28 09:13:51.085907|2017-01-16 07:02:28|367.0408333333334|Remote Reset|repair complete|remote reset|complete|S06T1|S06T1|generator|generator|1.0|1.0|0|0|RPR00000028|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.088999|2017-01-16 07:02:30|367.04138888888895|Remote Reset|traveling|remote reset|traveling from S06T1 to S07T5|S07T5|S07T5|generator|generator|1.0|1.0|0.0|0.0|RPR00000030|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.088999|2017-01-16 07:02:30|367.04138888888895|Remote Reset|complete travel|remote reset|arrived at S07T5|S07T5|S07T5|generator|generator|1.0|1.0|0|0|RPR00000030|system|0|0|0|0|0|0
2025-10-28 09:13:51.089994|2017-01-16 07:02:30|367.04138888888895|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T5|S07T5|S07T5|generator|generator|0.0|1.0|0.0|0|RPR00000030|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.089994|2017-01-16 07:02:30|367.04138888888895|Remote Reset|complete transfer|remote reset|complete|S07T5|S07T5|generator|generator|0.0|1.0|0|0|RPR00000030|system|0|0|0|0|0|0
2025-10-28 09:13:51.089994|2017-01-16 07:02:30|367.04138888888895|Remote Reset|repair|remote reset|repair|S07T5|S07T5|generator|generator|0.0|1.0|6.0|0|RPR00000030|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.089994|2017-01-16 07:43:08|367.7186362142656|generator|repair request|remote reset|severity level 5|S10T1|S10T1|generator|generator|1.0|1.0|0|0|RPR00000036|na|0|0|0|0|0|0
2025-10-28 09:13:51.092995|2017-01-16 13:02:30|373.04138888888895|Remote Reset|transferring crew|remote reset|transferring crew from S07T5 to Remote Reset|S07T5|S07T5|generator|generator|0.0|1.0|0.0|0|RPR00000030|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.092995|2017-01-16 13:02:30|373.04138888888895|Remote Reset|complete transfer|remote reset|complete|S07T5|S07T5|generator|generator|0.0|1.0|0|0|RPR00000030|system|0|0|0|0|0|0
2025-10-28 09:13:51.093905|2017-01-16 13:02:30|373.04138888888895|Remote Reset|repair complete|remote reset|complete|S07T5|S07T5|generator|generator|1.0|1.0|0|0|RPR00000030|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.098994|2017-01-16 13:02:36|373.0430555555556|Remote Reset|traveling|remote reset|traveling from S07T5 to S07T4|S07T4|S07T4|generator|generator|1.0|1.0|0.0|0.0|RPR00000031|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.098994|2017-01-16 13:02:36|373.0430555555556|Remote Reset|complete travel|remote reset|arrived at S07T4|S07T4|S07T4|generator|generator|1.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-28 09:13:51.100991|2017-01-16 13:02:36|373.0430555555556|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T4|S07T4|S07T4|generator|generator|0.0|1.0|0.0|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.100991|2017-01-16 13:02:36|373.0430555555556|Remote Reset|complete transfer|remote reset|complete|S07T4|S07T4|generator|generator|0.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-28 09:13:51.100991|2017-01-16 13:02:36|373.0430555555556|Remote Reset|repair|remote reset|repair|S07T4|S07T4|generator|generator|0.0|1.0|5.956666666666666|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.102905|2017-01-16 18:52:01|378.86694273048755|generator|repair request|remote reset|severity level 5|S09T3|S09T3|generator|generator|1.0|1.0|0|0|RPR00000037|na|0|0|0|0|0|0
2025-10-28 09:13:51.103995|2017-01-16 19:00:00|378.99972222222226|Remote Reset|transferring crew|remote reset|transferring crew from S07T4 to Remote Reset|S07T4|S07T4|generator|generator|0.0|1.0|0.0|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.103995|2017-01-16 19:00:00|378.99972222222226|Remote Reset|complete transfer|remote reset|complete|S07T4|S07T4|generator|generator|0.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-28 09:13:51.104998|2017-01-16 19:00:00|378.99972222222226|Remote Reset|traveling|remote reset|traveling from site to port|S07T4|S07T4|generator|generator|0.0|1.0|0.0|0.0|RPR00000031|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.104998|2017-01-16 19:00:00|378.99972222222226|Remote Reset|complete travel|remote reset|arrived at port|S07T4|S07T4|generator|generator|0.0|1.0|0|0|RPR00000031|port|0|0|0|0|0|0
2025-10-28 09:13:51.104998|2017-01-16 19:00:00|378.99972222222226|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S07T4|S07T4|generator|generator|0.0|1.0|12.0|0|RPR00000031|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.105993|2017-01-16 19:32:43|379.5450446483842|other|repair request|minor repair|severity level 2|S04T5|S04T5|other|other|1.0|1.0|0|0|RPR00000038|na|0|0|0|0|0|0
2025-10-28 09:13:51.106990|2017-01-16 21:26:27|381.4406911399341|gearbox|repair request|minor repair|severity level 2|S05T6|S05T6|gearbox|gearbox|1.0|1.0|0|0|RPR00000039|na|0|0|0|0|0|0
2025-10-28 09:13:51.107989|2017-01-17 06:57:53|390.9644552708428|generator|repair request|remote reset|severity level 5|S04T6|S04T6|generator|generator|1.0|1.0|0|0|RPR00000040|na|0|0|0|0|0|0
2025-10-28 09:13:51.108997|2017-01-17 07:00:00|390.99972222222226|Remote Reset|traveling|remote reset|traveling from port to site|S07T4|S07T4|generator|generator|0.0|1.0|0.0|0.0|RPR00000031|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.110003|2017-01-17 07:00:00|390.99972222222226|Remote Reset|complete travel|remote reset|arrived at S07T4|S07T4|S07T4|generator|generator|0.0|1.0|0|0|RPR00000031|site|0|0|0|0|0|0
2025-10-28 09:13:51.110003|2017-01-17 07:00:00|390.99972222222226|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S07T4|S07T4|S07T4|generator|generator|0.0|1.0|0.0|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.110003|2017-01-17 07:00:00|390.99972222222226|Remote Reset|complete transfer|remote reset|complete|S07T4|S07T4|generator|generator|0.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-28 09:13:51.110003|2017-01-17 07:00:00|390.99972222222226|Remote Reset|repair|remote reset|repair|S07T4|S07T4|generator|generator|0.0|1.0|0.04333333333333389|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.111094|2017-01-17 07:00:03|391.0005555555556|Truck 2|traveling|minor repair|traveling from port to site|S04T5|S04T5|other|other|1.0|1.0|0.0|0.0|RPR00000038|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.111094|2017-01-17 07:00:03|391.0005555555556|Truck 2|complete travel|minor repair|arrived at S04T5|S04T5|S04T5|other|other|1.0|1.0|0|0|RPR00000038|site|0|0|0|0|0|0
2025-10-28 09:13:51.112086|2017-01-17 07:00:03|391.0005555555556|Truck 2|transferring crew|minor repair|transferring crew from Truck 2 to S04T5|S04T5|S04T5|other|other|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.112086|2017-01-17 07:00:03|391.0005555555556|Truck 2|complete transfer|minor repair|complete|S04T5|S04T5|other|other|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-28 09:13:51.112086|2017-01-17 07:00:03|391.0005555555556|Truck 2|repair|minor repair|repair|S04T5|S04T5|other|other|0.0|1.0|5.0|0|RPR00000038|system|0|0.0|0.0|0.0|4.166666666666667|4.166666666666667
2025-10-28 09:13:51.113003|2017-01-17 07:00:06|391.00166666666667|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99833333333333|0|na|port|0|0.0|0.0|0.0|19.99861111111111|19.99861111111111
2025-10-28 09:13:51.113003|2017-01-17 07:00:06|391.00166666666667|Truck 3|traveling|minor repair|traveling from port to site|S05T6|S05T6|gearbox|gearbox|1.0|1.0|0.0|0.0|RPR00000039|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.113003|2017-01-17 07:00:06|391.00166666666667|Truck 3|complete travel|minor repair|arrived at S05T6|S05T6|S05T6|gearbox|gearbox|1.0|1.0|0|0|RPR00000039|site|0|0|0|0|0|0
2025-10-28 09:13:51.114004|2017-01-17 07:00:06|391.00166666666667|Truck 3|transferring crew|minor repair|transferring crew from Truck 3 to S05T6|S05T6|S05T6|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000039|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.114004|2017-01-17 07:00:06|391.00166666666667|Truck 3|complete transfer|minor repair|complete|S05T6|S05T6|gearbox|gearbox|0.0|1.0|0|0|RPR00000039|system|0|0|0|0|0|0
2025-10-28 09:13:51.115094|2017-01-17 07:00:06|391.00166666666667|Truck 3|repair|minor repair|repair|S05T6|S05T6|gearbox|gearbox|0.0|1.0|8.0|0|RPR00000039|system|0|0.0|0.0|0.0|6.666666666666666|6.666666666666666
2025-10-28 09:13:51.115094|2017-01-17 07:02:36|391.0430555555556|Remote Reset|transferring crew|remote reset|transferring crew from S07T4 to Remote Reset|S07T4|S07T4|generator|generator|0.0|1.0|0.0|0|RPR00000031|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.115094|2017-01-17 07:02:36|391.0430555555556|Remote Reset|complete transfer|remote reset|complete|S07T4|S07T4|generator|generator|0.0|1.0|0|0|RPR00000031|system|0|0|0|0|0|0
2025-10-28 09:13:51.115094|2017-01-17 07:02:36|391.0430555555556|Remote Reset|repair complete|remote reset|complete|S07T4|S07T4|generator|generator|1.0|1.0|0|0|RPR00000031|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.118044|2017-01-17 07:02:40|391.04416666666674|Remote Reset|traveling|remote reset|traveling from S07T4 to S05T3|S05T3|S05T3|generator|generator|1.0|1.0|0.0|0.0|RPR00000032|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.118044|2017-01-17 07:02:40|391.04416666666674|Remote Reset|complete travel|remote reset|arrived at S05T3|S05T3|S05T3|generator|generator|1.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-28 09:13:51.119104|2017-01-17 07:02:40|391.04416666666674|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S05T3|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.119104|2017-01-17 07:02:40|391.04416666666674|Remote Reset|complete transfer|remote reset|complete|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-28 09:13:51.119104|2017-01-17 07:02:40|391.04416666666674|Remote Reset|repair|remote reset|repair|S05T3|S05T3|generator|generator|0.0|1.0|6.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.119104|2017-01-17 07:23:59|391.399454041605|generator|repair request|remote reset|severity level 5|S03T3|S03T3|generator|generator|1.0|1.0|0|0|RPR00000041|na|0|0|0|0|0|0
2025-10-28 09:13:51.122003|2017-01-17 12:00:03|396.0005555555556|Truck 2|transferring crew|minor repair|transferring crew from S04T5 to Truck 2|S04T5|S04T5|other|other|0.0|1.0|0.0|0|RPR00000038|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.122003|2017-01-17 12:00:03|396.0005555555556|Truck 2|complete transfer|minor repair|complete|S04T5|S04T5|other|other|0.0|1.0|0|0|RPR00000038|system|0|0|0|0|0|0
2025-10-28 09:13:51.122003|2017-01-17 12:00:03|396.0005555555556|Truck 2|repair complete|minor repair|complete|S04T5|S04T5|other|other|1.0|1.0|0|0|RPR00000038|system|158.4|0|0|0|0|158.4
2025-10-28 09:13:51.126598|2017-01-17 12:00:06|396.0013888888889|Truck 2|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.126598|2017-01-17 12:00:06|396.0013888888889|Truck 2|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-10-28 09:13:51.126598|2017-01-17 12:00:06|396.0013888888889|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|18.998333333333335|0|na|port|0|0.0|0.0|0.0|15.831944444444446|15.831944444444446
2025-10-28 09:13:51.127684|2017-01-17 13:02:40|397.04416666666674|Remote Reset|transferring crew|remote reset|transferring crew from S05T3 to Remote Reset|S05T3|S05T3|generator|generator|0.0|1.0|0.0|0|RPR00000032|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.127684|2017-01-17 13:02:40|397.04416666666674|Remote Reset|complete transfer|remote reset|complete|S05T3|S05T3|generator|generator|0.0|1.0|0|0|RPR00000032|system|0|0|0|0|0|0
2025-10-28 09:13:51.128602|2017-01-17 13:02:40|397.04416666666674|Remote Reset|repair complete|remote reset|complete|S05T3|S05T3|generator|generator|1.0|1.0|0|0|RPR00000032|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.132598|2017-01-17 13:02:43|397.0450000000001|Remote Reset|traveling|remote reset|traveling from S05T3 to S00T3|S00T3|S00T3|generator|generator|1.0|1.0|0.0|0.0|RPR00000033|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.132598|2017-01-17 13:02:43|397.0450000000001|Remote Reset|complete travel|remote reset|arrived at S00T3|S00T3|S00T3|generator|generator|1.0|1.0|0|0|RPR00000033|system|0|0|0|0|0|0
2025-10-28 09:13:51.134598|2017-01-17 13:02:43|397.0450000000001|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S00T3|S00T3|S00T3|generator|generator|0.0|1.0|0.0|0|RPR00000033|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.134598|2017-01-17 13:02:43|397.0450000000001|Remote Reset|complete transfer|remote reset|complete|S00T3|S00T3|generator|generator|0.0|1.0|0|0|RPR00000033|system|0|0|0|0|0|0
2025-10-28 09:13:51.135598|2017-01-17 13:02:43|397.0450000000001|Remote Reset|repair|remote reset|repair|S00T3|S00T3|generator|generator|0.0|1.0|5.954722222222222|0|RPR00000033|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.136598|2017-01-17 15:00:06|399.00166666666667|Truck 3|transferring crew|minor repair|transferring crew from S05T6 to Truck 3|S05T6|S05T6|gearbox|gearbox|0.0|1.0|0.0|0|RPR00000039|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.136598|2017-01-17 15:00:06|399.00166666666667|Truck 3|complete transfer|minor repair|complete|S05T6|S05T6|gearbox|gearbox|0.0|1.0|0|0|RPR00000039|system|0|0|0|0|0|0
2025-10-28 09:13:51.136598|2017-01-17 15:00:06|399.00166666666667|Truck 3|repair complete|minor repair|complete|S05T6|S05T6|gearbox|gearbox|1.0|1.0|0|0|RPR00000039|system|165.0|0|0|0|0|165.0
2025-10-28 09:13:51.140597|2017-01-17 15:00:14|399.00388888888887|Truck 3|traveling|no requests|traveling from site to port|||||0|0|0.0|0.0|na|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.140597|2017-01-17 15:00:14|399.00388888888887|Truck 3|complete travel|no requests|arrived at port|||||0|0|0|0|na|port|0|0|0|0|0|0
2025-10-28 09:13:51.140597|2017-01-17 15:00:14|399.00388888888887|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|15.99611111111111|0|na|port|0|0.0|0.0|0.0|13.330092592592592|13.330092592592592
2025-10-28 09:13:51.140597|2017-01-17 15:52:09|399.869050790545|generator|repair request|remote reset|severity level 5|S00T5|S00T5|generator|generator|1.0|1.0|0|0|RPR00000042|na|0|0|0|0|0|0
2025-10-28 09:13:51.140597|2017-01-17 17:35:48|401.5964618629319|generator|repair request|remote reset|severity level 5|S04T6|S04T6|generator|generator|1.0|1.0|0|0|RPR00000043|na|0|0|0|0|0|0
2025-10-28 09:13:51.141598|2017-01-17 19:00:00|402.9997222222223|Remote Reset|transferring crew|remote reset|transferring crew from S00T3 to Remote Reset|S00T3|S00T3|generator|generator|0.0|1.0|0.0|0|RPR00000033|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.141598|2017-01-17 19:00:00|402.9997222222223|Remote Reset|complete transfer|remote reset|complete|S00T3|S00T3|generator|generator|0.0|1.0|0|0|RPR00000033|system|0|0|0|0|0|0
2025-10-28 09:13:51.142597|2017-01-17 19:00:00|402.9997222222223|Remote Reset|traveling|remote reset|traveling from site to port|S00T3|S00T3|generator|generator|0.0|1.0|0.0|0.0|RPR00000033|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.142597|2017-01-17 19:00:00|402.9997222222223|Remote Reset|complete travel|remote reset|arrived at port|S00T3|S00T3|generator|generator|0.0|1.0|0|0|RPR00000033|port|0|0|0|0|0|0
2025-10-28 09:13:51.142597|2017-01-17 19:00:00|402.9997222222223|Remote Reset|delay|remote reset|work shift has ended; waiting for next shift to start|S00T3|S00T3|generator|generator|0.0|1.0|12.0|0|RPR00000033|port|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.145688|2017-01-18 07:00:00|414.9997222222223|Remote Reset|traveling|remote reset|traveling from port to site|S00T3|S00T3|generator|generator|0.0|1.0|0.0|0.0|RPR00000033|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.145688|2017-01-18 07:00:00|414.9997222222223|Remote Reset|complete travel|remote reset|arrived at S00T3|S00T3|S00T3|generator|generator|0.0|1.0|0|0|RPR00000033|site|0|0|0|0|0|0
2025-10-28 09:13:51.145688|2017-01-18 07:00:00|414.9997222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S00T3|S00T3|S00T3|generator|generator|0.0|1.0|0.0|0|RPR00000033|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.145688|2017-01-18 07:00:00|414.9997222222223|Remote Reset|complete transfer|remote reset|complete|S00T3|S00T3|generator|generator|0.0|1.0|0|0|RPR00000033|system|0|0|0|0|0|0
2025-10-28 09:13:51.145688|2017-01-18 07:00:00|414.9997222222223|Remote Reset|repair|remote reset|repair|S00T3|S00T3|generator|generator|0.0|1.0|0.04527777777777775|0|RPR00000033|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.146682|2017-01-18 07:00:05|415.00138888888887|Truck 1|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:51.146682|2017-01-18 07:00:05|415.00138888888887|Truck 3|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.99861111111111|0|na|port|0|0.0|0.0|0.0|19.99884259259259|19.99884259259259
2025-10-28 09:13:51.146682|2017-01-18 07:00:07|415.0016666666667|Truck 2|delay|no requests|no work requests, waiting until the next shift|||||0|0|23.998055555555556|0|na|port|0|0.0|0.0|0.0|19.998379629629632|19.998379629629632
2025-10-28 09:13:51.146682|2017-01-18 07:02:43|415.0450000000001|Remote Reset|transferring crew|remote reset|transferring crew from S00T3 to Remote Reset|S00T3|S00T3|generator|generator|0.0|1.0|0.0|0|RPR00000033|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.146682|2017-01-18 07:02:43|415.0450000000001|Remote Reset|complete transfer|remote reset|complete|S00T3|S00T3|generator|generator|0.0|1.0|0|0|RPR00000033|system|0|0|0|0|0|0
2025-10-28 09:13:51.146682|2017-01-18 07:02:43|415.0450000000001|Remote Reset|repair complete|remote reset|complete|S00T3|S00T3|generator|generator|1.0|1.0|0|0|RPR00000033|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.149629|2017-01-18 07:02:51|415.0472222222223|Remote Reset|traveling|remote reset|traveling from S00T3 to S09T4|S09T4|S09T4|generator|generator|1.0|1.0|0.0|0.0|RPR00000034|enroute|0|0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.149629|2017-01-18 07:02:51|415.0472222222223|Remote Reset|complete travel|remote reset|arrived at S09T4|S09T4|S09T4|generator|generator|1.0|1.0|0|0|RPR00000034|system|0|0|0|0|0|0
2025-10-28 09:13:51.150629|2017-01-18 07:02:51|415.0472222222223|Remote Reset|transferring crew|remote reset|transferring crew from Remote Reset to S09T4|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0|RPR00000034|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.150629|2017-01-18 07:02:51|415.0472222222223|Remote Reset|complete transfer|remote reset|complete|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000034|system|0|0|0|0|0|0
2025-10-28 09:13:51.151681|2017-01-18 07:02:51|415.0472222222223|Remote Reset|repair|remote reset|repair|S09T4|S09T4|generator|generator|0.0|1.0|6.0|0|RPR00000034|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.152596|2017-01-18 13:02:51|421.0472222222223|Remote Reset|transferring crew|remote reset|transferring crew from S09T4 to Remote Reset|S09T4|S09T4|generator|generator|0.0|1.0|0.0|0|RPR00000034|system|0|0.0|0.0|0.0|0.0|0.0
2025-10-28 09:13:51.152596|2017-01-18 13:02:51|421.0472222222223|Remote Reset|complete transfer|remote reset|complete|S09T4|S09T4|generator|generator|0.0|1.0|0|0|RPR00000034|system|0|0|0|0|0|0
2025-10-28 09:13:51.152596|2017-01-18 13:02:51|421.0472222222223|Remote Reset|repair complete|remote reset|complete|S09T4|S09T4|generator|generator|1.0|1.0|0|0|RPR00000034|system|0.0|0|0|0|0|0.0
2025-10-28 09:13:51.155692|2017-01-18 13:02:59|421.0494444444445|Remote Reset|traveling|remote reset|traveling from S09T4 to S10T4|S10T4|S10T4|generator|generator|1.0|1.0|0.0|0.0|RPR00000035|enroute|0|0|0.0|0.0|0.0|0.0
