subassembly,action,run,random_seed,materials_cost,total_labor_cost,equipment_cost,total_cost
electrical,repair,9,9,230378,0,3277.5,233655.5
gearbox,delay,9,9,0,0,25482209.62337963,25482209.62337963
gearbox,repair,9,9,19100008,0,1825510.0,20925518.0
generator,delay,9,9,0,0,6578082.04375,6578082.04375
generator,repair,9,9,6957237,0,438942.5,7396179.5
heat_cool,delay,9,9,0,0,2170.7581018518517,2170.7581018518517
heat_cool,repair,9,9,309648,0,1715.8333333333335,311363.8333333333
hub,delay,9,9,0,0,941221.8465277777,941221.8465277777
hub,repair,9,9,389486,0,51835.0,441321.0
main_bearing_failures,delay,9,9,0,0,200.83124999999998,200.83124999999998
main_bearing_failures,repair,9,9,511500,0,110.0,511610.0
main_bearing_maintenance,delay,9,9,0,0,2675.776851851852,2675.776851851852
main_bearing_maintenance,maintenance,9,9,625000,0,1250.0,626250.0
oil,delay,9,9,0,0,3614.0430555555554,3614.0430555555554
oil,repair,9,9,244091,0,2848.333333333333,246939.3333333333
other,delay,9,9,0,0,10970.530555555555,10970.530555555555
other,repair,9,9,636802,0,8592.5,645394.5
pitch,delay,9,9,0,0,88183.49837962963,88183.49837962963
pitch,repair,9,9,1614780,0,24712.5,1639492.5
power_supply,delay,9,9,0,0,239819.5824074074,239819.5824074074
power_supply,repair,9,9,1477644,0,38564.166666666664,1516208.1666666665
pump_motor,delay,9,9,0,0,3379.875925925926,3379.875925925926
pump_motor,repair,9,9,582238,0,2578.333333333333,584816.3333333334
relay,delay,9,9,0,0,736294.4168981481,736294.4168981481
relay,repair,9,9,670930,0,27373.333333333332,698303.3333333334
safety,delay,9,9,0,0,1708.167824074074,1708.167824074074
safety,repair,9,9,167784,0,1181.6666666666665,168965.66666666666
sensors,delay,9,9,0,0,3865.757638888889,3865.757638888889
sensors,repair,9,9,546233,0,3431.6666666666665,549664.6666666666
service_items,delay,9,9,0,0,1444.092824074074,1444.092824074074
service_items,repair,9,9,28251,0,1277.5,29528.500000000004
tower_substructure,delay,9,9,0,0,924.1282407407407,924.1282407407407
tower_substructure,repair,9,9,318360,0,851.6666666666666,319211.6666666667
transformer,delay,9,9,0,0,1056.6590277777777,1056.6590277777777
transformer,maintenance,9,9,4176,0,580.0,4756.0
transformer,repair,9,9,30525,0,80.0,30605.0
xformer,delay,9,9,0,0,951.4800925925925,951.4800925925925
xformer,repair,9,9,266160,0,980.0,267140.0
yaw,delay,9,9,0,0,284845.1835648148,284845.1835648148
yaw,repair,9,9,167951,0,16905.833333333336,184856.83333333334
blades,delay,10,10,0,0,390365.69814814813,390365.69814814813
blades,repair,10,10,601157,0,98002.5,699159.5
controls,delay,10,10,0,0,98898.62060185184,98898.62060185184
controls,repair,10,10,477577,0,7165.0,484742.0
electrical,delay,10,10,0,0,123370.37685185185,123370.37685185185
electrical,repair,10,10,277651,0,12072.5,289723.5
gearbox,delay,10,10,0,0,27470047.550231483,27470047.550231483
gearbox,repair,10,10,18720723,0,1789239.1666666667,20509962.166666668
generator,delay,10,10,0,0,6179977.876388889,6179977.876388889
generator,repair,10,10,7271692,0,489598.3333333333,7761290.333333333
heat_cool,delay,10,10,0,0,2861.586805555555,2861.586805555555
heat_cool,repair,10,10,324840,0,1800.0,326640.0
hub,delay,10,10,0,0,508855.16689814813,508855.16689814813
hub,repair,10,10,567912,0,99161.66666666667,667073.6666666667
main_bearing_failures,delay,10,10,0,0,234.1636574074074,234.1636574074074
main_bearing_failures,repair,10,10,790500,0,170.0,790670.0
main_bearing_maintenance,delay,10,10,0,0,2774.123148148148,2774.123148148148
main_bearing_maintenance,maintenance,10,10,620000,0,1240.0,621240.0
oil,delay,10,10,0,0,4016.541898148148,4016.541898148148
