run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
2,2,2031,949134.375,577761.5125,0.0,7299.446296296296,7299.446990740741,7299.458333333333
2,2,2032,1497644.65625,327423.4875,0.0,7319.433796296296,7319.446527777777,7319.479861111111
2,2,2033,1381995.40625,292095.93125,0.0,7299.462268518519,7299.456712962963,7299.464814814814
2,2,2034,1081591.875,445305.15,0.0,7299.434259259259,7299.465277777777,7299.440972222222
2,2,2035,739393.39375,934699.825,0.0,7299.460185185185,7299.43125,7299.4638888888885
2,2,2036,1091798.9,438876.9,0.0,7319.4425925925925,7319.438425925926,7319.446990740741
2,2,2037,992735.11875,828553.33125,0.0,7299.471759259259,7299.46875,7299.4430555555555
2,2,2038,1088018.025,438878.125,0.0,7299.467361111111,7299.44212962963,7299.462268518519
2,2,2039,803455.38125,1017833.41875,0.0,7299.4636574074075,7299.46574074074,7299.4745370370365
2,2,2040,1094793.675,435881.25,0.0,7319.42962962963,7319.469675925926,7319.466203703703
2,2,2041,1058408.025,615683.75,0.0,7299.4217592592595,7299.440740740741,7299.440972222222
2,2,2042,1051036.875,475858.75,0.0,7299.436574074074,7299.44375,7299.478472222222
2,2,2043,1295488.35625,231406.875,877679.439,7299.42662037037,7299.429398148148,7299.452314814815
2,2,2044,982575.75625,695296.0625,0.0,7319.433564814814,7319.478703703703,7319.450694444445
2,2,2045,1306435.7875,367656.95,1549544.619,7299.457638888889,7299.428935185185,7299.447222222222
2,2,2046,1020875.625,506021.09375,0.0,7299.458564814815,7299.444212962962,7299.443749999999
3,3,2017,1510817.63125,0.0,760177.782,7279.449305555556,7279.459722222222,7279.445601851851
3,3,2018,1152750.83125,521341.25,0.0,7299.448148148148,7299.460648148148,7299.467824074074
3,3,2019,1325731.68125,345177.5,0.0,7299.465046296296,7299.46574074074,7299.467592592592
3,3,2020,1289255.625,241419.86875,0.0,7319.471990740741,7319.468518518518,7319.445833333333
3,3,2021,977732.36875,549163.125,952586.3759999999,7299.423611111111,7299.458564814815,7299.434259259259
3,3,2022,964333.125,562562.4125,0.0,7299.460416666667,7299.425,7299.458796296296
3,3,2023,1212324.24375,461766.21875,0.0,7299.448611111111,7299.426851851852,7299.428935185185
3,3,2024,1386602.5,144073.125,0.0,7319.441666666667,7319.432175925926,7319.471759259259
3,3,2025,1022154.78125,946327.36875,0.0,7299.44837962963,7299.422222222222,7299.440740740741
3,3,2026,1020875.625,506020.35,0.0,7299.43912037037,7299.436574074074,7299.472222222222
3,3,2027,1087983.33125,438913.125,0.0,7299.431018518519,7299.45,7299.456712962963
3,3,2028,1136055.0875,541816.25,0.0,7319.435416666666,7319.459722222222,7319.462037037037
3,3,2029,1051036.875,475859.23125,0.0,7299.430092592593,7299.417824074074,7299.452777777778
3,3,2030,659780.90625,1014312.575,0.0,7299.456018518518,7299.478703703704,7299.449305555556
3,3,2031,1389236.95,137658.675,0.0,7299.4525462962965,7299.444444444444,7299.4425925925925
3,3,2032,1167323.3875,510549.0875,0.0,7319.444444444444,7319.418981481482,7319.4532407407405
3,3,2033,1302415.3375,371676.875,0.0,7299.445138888889,7299.452314814815,7299.454166666666
3,3,2034,1438375.85625,235715.0,0.0,7299.455787037037,7299.445601851852,7299.450462962963
3,3,2035,1386796.26875,287296.25,0.0,7299.465046296296,7299.45787037037,7299.472453703704
3,3,2036,1289255.625,241419.60625,0.0,7319.433796296296,7319.440740740741,7319.45
3,3,2037,1307104.41875,219791.25,0.0,7299.4532407407405,7299.440972222222,7299.472916666667
3,3,2038,1288834.375,385256.65625,0.0,7299.45625,7299.458333333333,7299.449074074074
3,3,2039,1311194.51875,362896.25,0.0,7299.442361111111,7299.46412037037,7299.456712962963
3,3,2040,1223624.86875,454246.25,934840.242,7319.450694444445,7319.450462962963,7319.472916666667
3,3,2041,1283873.86875,390217.55625,0.0,7299.459027777778,7299.464814814814,7299.439351851852
3,3,2042,1285475.625,241420.21875,0.0,7299.437962962963,7299.471990740741,7299.444907407407
3,3,2043,1098258.54375,428636.25,0.0,7299.453472222222,7299.449537037037,7299.435879629629
3,3,2044,1302651.54375,375220.625,0.0,7319.467592592592,7319.43287037037,7319.449537037037
3,3,2045,964333.125,562562.85,0.0,7299.438425925926,7299.453472222222,7299.477083333333
3,3,2046,1186336.35,487754.6375,0.0,7299.446990740741,7299.4530092592595,7299.470601851852
4,4,2017,1148404.88125,445461.95,804799.926,7279.437731481481,7279.457407407407,7279.480324074074
4,4,2018,1086876.7625,440019.3,0.0,7299.465046296296,7299.436574074074,7299.462037037037
4,4,2019,1245872.8375,428219.375,0.0,7299.468518518518,7299.457638888889,7299.458101851852
4,4,2020,1024655.625,506020.74375,0.0,7319.472453703704,7319.475925925925,7319.427546296296
4,4,2021,1087982.71875,438913.125,0.0,7299.458796296296,7299.449537037037,7299.45
4,4,2022,1298869.61875,375220.625,0.0,7299.44837962963,7299.456018518518,7299.475694444444
4,4,2023,1375026.64375,299065.875,0.0,7299.482175925926,7299.477083333333,7299.428472222222
4,4,2024,796686.46875,1028380.8,0.0,7319.469212962963,7319.475231481481,7319.437731481481
4,4,2025,675171.71875,998920.7999999999,0.0,7299.443518518518,7299.453472222222,7299.453935185185
4,4,2026,720968.16875,953123.86875,0.0,7299.478240740741,7299.455787037037,7299.430787037037
4,4,2027,1423691.43125,103205.50625,798030.723,7299.459490740741,7299.434722222222,7299.462962962963
4,4,2028,1167479.8375,510390.3625,0.0,7319.469907407407,7319.4525462962965,7319.462962962963
4,4,2029,1409277.46875,264813.125,0.0,7299.458564814815,7299.461574074074,7299.460416666667
4,4,2030,1153333.125,373562.5875,0.0,7299.486342592592,7299.454629629629,7299.425
4,4,2031,1004547.1375,522348.75,0.0,7299.4638888888885,7299.483333333334,7299.456481481481
4,4,2032,839553.75,691121.9625,0.0,7319.435416666666,7319.461342592593,7319.465972222222
4,4,2033,1525750.3375,1146.1625000000022,0.0,7299.4849537037035,7299.454861111111,7299.4631944444445
4,4,2034,1189841.6875,631446.28125,0.0,7299.446759259259,7299.462731481482,7299.450694444445
4,4,2035,559290.91875,1114801.20625,0.0,7299.446759259259,7299.451620370371,7299.453472222222
4,4,2036,1207997.45625,322678.125,0.0,7319.455555555555,7319.452083333334,7319.461805555556
4,4,2037,1284031.85,390060.1875,0.0,7299.427083333333,7299.435185185185,7299.430555555556
4,4,2038,1319310.23125,354780.40625,0.0,7299.46412037037,7299.435416666666,7299.448148148148
4,4,2039,1292176.83125,381914.375,0.0,7299.447916666667,7299.466203703703,7299.446990740741
4,4,2040,968152.5,562522.81875,0.0,7319.442361111111,7319.446990740741,7319.458101851852
4,4,2041,1317625.74375,503661.875,0.0,7299.467361111111,7299.425925925926,7299.421527777778
4,4,2042,1379700.0,0.0,760766.517,7299.446296296296,7299.460416666667,7299.462268518519
4,4,2043,1279656.19375,394435.625,0.0,7299.457175925926,7299.45625,7299.458796296296
4,4,2044,1419678.06875,258193.4,0.0,7319.45,7319.430555555556,7319.468287037037
4,4,2045,1050879.375,474641.84375,0.0,7299.438888888889,7299.444444444444,7299.44837962963
