run,random_seed,year,Large Crane 1,Large Crane 2,Large Crane for MB,Truck 1,Truck 2,Truck 3
8,8,2020,1207954.84375,322721.83125,0.0,7319.472222222222,7319.434722222222,7319.469444444444
8,8,2021,1163543.95625,510548.69375,787485.678,7299.437731481481,7299.4643518518515,7299.437962962963
8,8,2022,1204095.9625,469996.25,0.0,7299.4951388888885,7299.454398148148,7299.446990740741
8,8,2023,952993.125,573902.89375,0.0,7299.471527777778,7299.477314814814,7299.470833333333
8,8,2024,1200315.7,330360.23125,0.0,7319.4532407407405,7319.437731481481,7319.466435185185
8,8,2025,1258555.56875,415535.59375,0.0,7299.463425925926,7299.450694444445,7299.459953703704
8,8,2026,1284030.93125,390060.1,795042.948,7299.43912037037,7299.487268518518,7299.4428240740735
8,8,2027,1306435.39375,367655.94375,849459.7019999999,7299.4636574074075,7299.449305555556,7299.425925925926
8,8,2028,967333.86875,857734.23125,0.0,7319.438425925926,7319.4530092592595,7319.445601851851
8,8,2029,1264383.55,262513.125,0.0,7299.458101851852,7299.449537037037,7299.423842592592
8,8,2030,1209332.96875,464759.375,0.0,7299.427083333333,7299.405324074074,7299.464814814814
8,8,2031,1208544.24375,465546.875,773641.953,7299.418518518519,7299.465046296296,7299.471064814815
8,8,2032,1289255.625,241420.21875,0.0,7319.437037037037,7319.452777777778,7319.44212962963
8,8,2033,1200042.91875,326851.875,777676.515,7299.485185185185,7299.455324074074,7299.449537037037
8,8,2034,1185757.425,782723.63125,0.0,7299.430787037037,7299.430787037037,7299.468518518518
8,8,2035,1379700.0,0.0,0.0,7299.456944444444,7299.463425925926,7299.440277777778
8,8,2036,1194019.41875,483851.65625,789574.401,7319.4625,7319.4425925925925,7319.446527777778
8,8,2037,1245718.1375,428373.1125,0.0,7299.455092592592,7299.4375,7299.448148148148
8,8,2038,1212128.24375,461963.75,797355.258,7299.451851851852,7299.472685185185,7299.487037037037
8,8,2039,1163736.0625,510355.625,76204.79999999999,7299.448611111111,7299.488194444444,7299.477314814815
8,8,2040,1371718.3125,306153.6375,0.0,7319.448148148148,7319.44212962963,7319.4740740740735
8,8,2041,1292378.125,381713.825,0.0,7299.436111111111,7299.471759259259,7299.448842592593
8,8,2042,1386598.43125,287493.125,0.0,7299.450462962963,7299.420601851852,7299.431712962963
8,8,2043,1379353.51875,294738.125,0.0,7299.470601851852,7299.462037037037,7299.423379629629
8,8,2044,1204888.275,472984.76875,0.0,7319.420138888889,7319.4537037037035,7319.44537037037
8,8,2045,801675.0,725220.23125,0.0,7299.439351851852,7299.43912037037,7299.456018518518
8,8,2046,1494766.2375,32130.0,721726.551,7299.452314814815,7299.471296296296,7299.471759259259
9,9,2017,1424096.46875,0.0,0.0,7279.441435185185,7279.50162037037,7279.461111111111
9,9,2018,1163543.3875,510548.60625,0.0,7299.428009259259,7299.441435185185,7299.465277777777
9,9,2019,1204095.65625,469996.25,0.0,7299.451620370371,7299.459953703704,7299.475925925926
9,9,2020,1383480.0,0.0,0.0,7319.468287037037,7319.423611111111,7319.436574074074
9,9,2021,1219535.5125,454557.53125,790424.208,7299.446990740741,7299.4324074074075,7299.472222222222
9,9,2022,1359432.0,309740.0,0.0,7299.4537037037035,7299.467824074074,7299.484722222222
9,9,2023,1020875.625,506019.7375,0.0,7299.472453703704,7299.447916666667,7299.410648148148
9,9,2024,1265130.8,265545.0,0.0,7319.467592592592,7319.43912037037,7319.435416666666
9,9,2025,1179134.70625,641880.0,0.0,7299.4643518518515,7299.435879629629,7299.450462962963
9,9,2026,1098102.4,428793.75,0.0,7299.476388888888,7299.4430555555555,7299.414351851851
9,9,2027,1132274.34375,541816.25,0.0,7299.441203703704,7299.455324074074,7299.44537037037
9,9,2028,1272809.1875,405063.025,0.0,7319.456018518518,7319.4636574074075,7319.482870370371
9,9,2029,1043752.5,483143.43125,798017.346,7299.464814814814,7299.43125,7299.458796296296
9,9,2030,1091014.85625,435881.25,76204.79999999999,7299.428240740741,7299.444444444444,7299.43125
9,9,2031,924888.1,896400.7,0.0,7299.480324074074,7299.46574074074,7299.441898148148
9,9,2032,645443.15625,1032428.6625,0.0,7319.430324074074,7319.461342592593,7319.446527777778
9,9,2033,1231229.45,295666.875,0.0,7299.453472222222,7299.456944444444,7299.447685185185
9,9,2034,1325611.15,348479.96875,0.0,7299.477314814815,7299.450925925926,7299.46574074074
9,9,2035,1260874.275,413217.5,757236.165,7299.441898148148,7299.449305555556,7299.479166666667
9,9,2036,1024655.625,506020.39375,750438.444,7319.461111111111,7319.464583333333,7319.458796296296
9,9,2037,1196855.425,477237.44375,0.0,7299.437268518518,7299.437037037037,7299.480787037037
9,9,2038,1264383.06875,262513.125,0.0,7299.438657407407,7299.444212962962,7299.465972222222
9,9,2039,1279656.80625,394435.625,0.0,7299.462268518519,7299.491898148148,7299.444675925925
9,9,2040,1204886.04375,472984.9875,0.0,7319.4013888888885,7319.489351851852,7319.445138888888
9,9,2041,1435230.84375,238860.40625,0.0,7299.441666666667,7299.444212962962,7299.470833333333
9,9,2042,1322146.01875,351945.8,814651.719,7299.440277777778,7299.452777777778,7299.440509259259
9,9,2043,1379700.0,0.0,0.0,7299.405324074074,7299.471296296296,7299.438657407407
9,9,2044,831569.21875,993498.61875,0.0,7319.440277777778,7319.435648148148,7319.4625
9,9,2045,1495238.2125,31657.5,0.0,7299.456018518518,7299.438888888889,7299.440740740741
9,9,2046,956033.15625,865254.4625,0.0,7299.431481481482,7299.428472222222,7299.428703703704
10,10,2017,1444916.21875,0.0,0.0,7279.456712962963,7279.464814814814,7279.455555555555
10,10,2018,1306435.875,367657.0375,0.0,7299.473611111111,7299.459027777778,7299.451388888889
10,10,2019,1364040.625,310050.7125,0.0,7299.46574074074,7299.431712962963,7299.460185185185
10,10,2020,1024655.625,506020.39375,0.0,7319.447453703704,7319.4625,7319.441203703704
10,10,2021,1087982.80625,438913.125,857399.907,7299.457638888889,7299.439583333333,7299.454629629629
10,10,2022,1058407.10625,615683.75,76204.79999999999,7299.4537037037035,7299.43912037037,7299.449305555556
10,10,2023,983154.375,543741.99375,930837.432,7299.4425925925925,7299.447222222222,7299.478009259259
10,10,2024,1150860.91875,379814.88125,796098.4079999999,7319.441435185185,7319.455555555555,7319.450462962963
10,10,2025,1311196.09375,362896.25,1493815.89,7299.478703703704,7299.45625,7299.438425925926
10,10,2026,1149592.5,377303.34375,0.0,7299.461574074074,7299.448148148148,7299.431712962963
10,10,2027,924429.225,896860.625,0.0,7299.4740740740735,7299.47337962963,7299.451851851852
10,10,2028,1318045.9875,359825.0,0.0,7319.438194444444,7319.456481481481,7319.461342592593
10,10,2029,824236.875,702658.00625,0.0,7299.467592592592,7299.464583333333,7299.464814814814
10,10,2030,1395121.0375,426168.9,0.0,7299.476388888889,7299.446759259259,7299.461111111111
10,10,2031,1136217.96875,537874.025,0.0,7299.482638888889,7299.428703703704,7299.438194444444
10,10,2032,1197009.075,480863.75,0.0,7319.48125,7319.4428240740735,7319.470601851852
10,10,2033,1285475.625,241421.1375,0.0,7299.444212962962,7299.459953703704,7299.438657407407
10,10,2034,1294543.575,232351.875,0.0,7299.4636574074075,7299.46574074074,7299.439583333333
10,10,2035,706876.25,1114411.9375,908556.789,7299.459259259259,7299.469444444444,7299.473611111111
